name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
(1) JEREMY DEL RIO,DIRECTOR,1,3400,0,0,680492427,457697,City Vision University
(2) MAJOR BILL HURULA,PRESIDENT,2,0,0,0,680492427,457697,City Vision University
(3) RONALD R MCCONICO,TREASURER,2,0,0,0,680492427,457697,City Vision University
(4) JONATHAN CARTER,CLERK,2,0,0,0,680492427,457697,City Vision University
