name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
(1) DAVID BEGELFER,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(2) JACK A EIFERMAN,SECRETARY,1,0,0,0,042104300,166045,Hebrew College
(3) RONALD FEINSTEIN,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(4) GEORGE KRUPP,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(5) JAMES SOKOLOVE,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(6) SUSAN AIN,CHAIR,1,0,0,0,042104300,166045,Hebrew College
(7) HAROLD KOTLER,VICE CHAIR,1,0,0,0,042104300,166045,Hebrew College
(8) SUZANNE OFFIT,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(9) STEVEN G SEGAL,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(10) BETTY BRUDNICK,TRUSTEE EMERITUS,1,0,0,0,042104300,166045,Hebrew College
(11) MICKEY CAIL,TRUSTEE EMERITUS,1,0,0,0,042104300,166045,Hebrew College
(12) TEDDY CUTLER,TRUSTEE EMERITUS,1,0,0,0,042104300,166045,Hebrew College
(13) THEODORE TEPLOW,TRUSTEE EMERITUS,1,0,0,0,042104300,166045,Hebrew College
(14) JOHN T ALLEN,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(15) LOUIS GROSSMAN,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(16) LEO KARAS,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(17) JIM MILLER,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(18) DANIEL LEHMANN,PRESIDENT,40,382323,0,126060,042104300,166045,Hebrew College
(19) GEOFFREY KURINSKY,TREASURER,1,0,0,0,042104300,166045,Hebrew College
(20) BERNARD KORMAN,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(21) SARA LEE,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(22) DANIEL MILLER,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(23) GREG STOLLER,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(24) MYRA SNYDER,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(25) STEVEN COHEN,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(26) CARL CHUDNOFSKY,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(27) MARK ATKINS,TRUSTEE,1,0,0,0,042104300,166045,Hebrew College
(28) LEON D ZAIMES,VICE PRESIDENT FOR FINANCE,40,165264,0,3576,042104300,166045,Hebrew College
(29) PAUL ROSENSTEIN,VICE PRESIDENT OF INSTITUT,40,169454,0,8090,042104300,166045,Hebrew College
(30) HILLA KOBLINER,DIRECTOR OF NETA,40,123999,0,2007,042104300,166045,Hebrew College
