name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
Jackie Aab,Trustee,2,0,0,0,160743088,193584,Nazareth College
Susan Acker,Trustee,2,0,0,0,160743088,193584,Nazareth College
Jack Allocco,Trustee,2,0,0,0,160743088,193584,Nazareth College
Jeffrey Burke,Trustee,2,0,0,0,160743088,193584,Nazareth College
Stephen Brown,Trustee,2,0,0,0,160743088,193584,Nazareth College
James Costanza,Chair of the Board,5,0,0,0,160743088,193584,Nazareth College
John Drain,Trustee,2,0,0,0,160743088,193584,Nazareth College
Emil Duda,Trustee,2,0,0,0,160743088,193584,Nazareth College
Sergio Esteban,Trustee,2,0,0,0,160743088,193584,Nazareth College
Timothy Fournier,Trustee,2,0,0,0,160743088,193584,Nazareth College
Andrew Gallina,Trustee,2,0,0,0,160743088,193584,Nazareth College
Jane Glazer,Trustee,2,0,0,0,160743088,193584,Nazareth College
Warren Hern,Trustee,2,0,0,0,160743088,193584,Nazareth College
Brian Hickey,Trustee,2,0,0,0,160743088,193584,Nazareth College
Bridgette Hobart,Trustee,2,0,0,0,160743088,193584,Nazareth College
Richard Kaplan,Trustee,2,0,0,0,160743088,193584,Nazareth College
Cleve Killingsworth Jr,Trustee,2,0,0,0,160743088,193584,Nazareth College
Laurie Leo,Trustee,2,0,0,0,160743088,193584,Nazareth College
Judy Wilmot Linehan,Trustee,2,0,0,0,160743088,193584,Nazareth College
Elizabeth McAnarney,Trustee,2,0,0,0,160743088,193584,Nazareth College
Kim McCluski,Trustee,2,0,0,0,160743088,193584,Nazareth College
Mary LOUIse Mitchell 55],Trustee,2,0,0,0,160743088,193584,Nazareth College
Robert Morgan,Trustee,2,0,0,0,160743088,193584,Nazareth College
Stephen Natapow,Trustee,2,0,0,0,160743088,193584,Nazareth College
Larry Peckham,Trustee,2,0,0,0,160743088,193584,Nazareth College
Richard Pierpont,Trustee,2,0,0,0,160743088,193584,Nazareth College
James Sessler,Trustee,2,0,0,0,160743088,193584,Nazareth College
DaVId Vigren,Trustee,2,0,0,0,160743088,193584,Nazareth College
Thomas Wilmot Sr,Trustee,2,0,0,0,160743088,193584,Nazareth College
Keith Wilson,Trustee,2,0,0,0,160743088,193584,Nazareth College
Frank York,Trustee,2,0,0,0,160743088,193584,Nazareth College
Mitchell Nusbaum,Trustee,2,0,0,0,160743088,193584,Nazareth College
Sara Varhus,Vice PreSIdent for Academic Affairs,50,186450,0,18989,160743088,193584,Nazareth College
Margaret Cass Ferber,Vice PreSIdent for Finance and Treasurer,50,187246,0,18959,160743088,193584,Nazareth College
Kelly Gagan,Vice PreSIdent for Institutional Advancement,50,159591,0,16349,160743088,193584,Nazareth College
Thomas K DaRin,Vice PreSIdent for Enrollment Management,50,149515,0,9209,160743088,193584,Nazareth College
Ian Mortimer,Vice PreSIdent for Enrollment Management,50,4304,0,10,160743088,193584,Nazareth College
Michael McGwm,"Vice PreSIdent for Enrollment Management, Interim",50,89198,0,9152,160743088,193584,Nazareth College
Kevm Worthen,Vice PreSIdent for Student Development,50,118519,0,17125,160743088,193584,Nazareth College
Deborah Dooley,Dean — College for Arts and Sciences,50,118200,0,16076,160743088,193584,Nazareth College
Jo Ellen Pinkham,Assoc VP for Human Resources,50,119995,0,12289,160743088,193584,Nazareth College
Shirley Szekeres,Dean for Health and Human SerVIces,50,112512,0,18863,160743088,193584,Nazareth College
Ronald Netsky,Professor and Chairperson for Art,50,113808,0,16853,160743088,193584,Nazareth College
Trina Marquez,Associate Vice PreSIdent for Campus Operations,50,110693,0,18915,160743088,193584,Nazareth College
