name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
Henry Bedford,Trustee,5,0,0,0,150532200,191515,Hamilton College
Richard Bernstein,Trustee,5,0,0,0,150532200,191515,Hamilton College
Harold Bogle,Trustee,2,0,0,0,150532200,191515,Hamilton College
Brian T Bristol,Trustee,2,0,0,0,150532200,191515,Hamilton College
Julia Crowles,Trustee,2,0,0,0,150532200,191515,Hamilton College
Robert Delaney,Trustee,5,0,0,0,150532200,191515,Hamilton College
Lauri LeVItt Friedland,Trustee,2,0,0,0,150532200,191515,Hamilton College
Carol Frisca,Trustee,5,0,0,0,150532200,191515,Hamilton College
Amy Goodfriend,Trustee,5,0,0,0,150532200,191515,Hamilton College
Philip Hawkins,Trustee,2,0,0,0,150532200,191515,Hamilton College
Gregory Hoogkamp,Trustee,2,0,0,0,150532200,191515,Hamilton College
Linda Johnson,Trustee,5,0,0,0,150532200,191515,Hamilton College
Lea Haber Kuck,Trustee,2,0,0,0,150532200,191515,Hamilton College
Jack Levy,Trustee,2,0,0,0,150532200,191515,Hamilton College
George Little,Trustee,5,0,0,0,150532200,191515,Hamilton College
Amy Merin,Trustee,2,0,0,0,150532200,191515,Hamilton College
Robert Morris,Trustee,2,0,0,0,150532200,191515,Hamilton College
Montgomery Pooley,Trustee,2,0,0,0,150532200,191515,Hamilton College
Ronald Pressman,Trustee,5,0,0,0,150532200,191515,Hamilton College
Imad Qa5im,Trustee,2,0,0,0,150532200,191515,Hamilton College
R Christopher Regan,Trustee,2,0,0,0,150532200,191515,Hamilton College
John Rice,Trustee,2,0,0,0,150532200,191515,Hamilton College
Nancy Roob,Trustee,2,0,0,0,150532200,191515,Hamilton College
Angela Valen2iano Ross,Trustee,2,0,0,0,150532200,191515,Hamilton College
Alexander Sacerdote,Trustee,2,0,0,0,150532200,191515,Hamilton College
Stephen Sadove,Trustee,5,0,0,0,150532200,191515,Hamilton College
A Barrett Seaman,Trustee,5,0,0,0,150532200,191515,Hamilton College
Jack Selby,Trustee,2,0,0,0,150532200,191515,Hamilton College
Susan Skerritt,Trustee,5,0,0,0,150532200,191515,Hamilton College
DaVId Solomon,Trustee,5,0,0,0,150532200,191515,Hamilton College
Thomas Tull,Trustee,2,0,0,0,150532200,191515,Hamilton College
Sarah Weinstein,Trustee,2,0,0,0,150532200,191515,Hamilton College
Jack Withiam,Trustee,5,0,0,0,150532200,191515,Hamilton College
Jaime Yordan,Trustee,5,0,0,0,150532200,191515,Hamilton College
Joan H Stewart,Pre5ident,40,499102,0,143677,150532200,191515,Hamilton College
Karen L Leach,VP Admin & Finance,40,287375,0,45448,150532200,191515,Hamilton College
Lori Dennison,Secretary & Executive Director,40,149585,0,60615,150532200,191515,Hamilton College
Monica Inzer,VP Admi55ions,40,228933,0,22480,150532200,191515,Hamilton College
Patrick Reynolds,VP Academic Affairs & Dean of Faculty,40,215129,0,67235,150532200,191515,Hamilton College
DaVId L Smallen,VP Library & Information Technology,40,228757,0,31625,150532200,191515,Hamilton College
Richard C Tantillo,VP Communications & Development,40,250107,0,127504,150532200,191515,Hamilton College
Nancy Thompson,VP and Dean of Students,40,151375,0,51068,150532200,191515,Hamilton College
Peter Tonetti,Chief Investment Officer,40,396343,0,28868,150532200,191515,Hamilton College
Edward Walker,Professor Government,40,182219,0,18055,150532200,191515,Hamilton College
Hong Gang Jin,Professor Chinese Studies,40,180589,0,24591,150532200,191515,Hamilton College
Frank Anechiarico,Professor Government,40,178432,0,25910,150532200,191515,Hamilton College
Peter RabinOWItz,Professor Comparative Literature,40,171557,0,25991,150532200,191515,Hamilton College
Stuart Hirshfield,Professor Computer SCIence,40,170124,0,32902,150532200,191515,Hamilton College
